0.000000 0.181181 -1.421708 -2.223880 0.317218 -1.491992 -1.125940 0.262929 -1.499792 -0.894027 0.353368 -1.890180 0.462626 0.285969 -1.444149 -1.080750 0.270041 -1.773793 -0.814750 0.151528 -1.683496 -0.613330 0.124081 -1.864808 0.171505 0.365643 -1.960670 0.512083 0.325239 -1.519335 -1.339470 0.328702 -1.529703 -2.028200 0.306619 -1.680216 0.120594 0.233495 -1.383464 -1.107530 0.227581 -1.137653 -1.355740 0.275405 -1.636409 -1.071160 0.022719 -1.698559 -0.648680 0.356877 -1.795749 0.622492 0.254735 -1.717710 -0.689581 0.287615 -1.607235 -0.332923 0.245188 -1.609363 -1.551220 0.149186 -1.733432 -0.722288 0.196891 -1.802157 -0.352689 0.262969 -1.471298 -1.735230 0.477722 -1.955914 0.159616 0.238528 -1.365521 -1.029780
0.000000 0.176486 -1.427844 -2.223880 0.322944 -1.504003 -1.125940 0.273846 -1.518724 -1.049890 0.368621 -1.882574 0.462626 0.288961 -1.449757 -1.080750 0.272980 -1.776909 -0.814750 0.157776 -1.687894 -0.613330 0.140691 -1.868354 -0.553628 0.377518 -1.953995 0.512083 0.327720 -1.529868 -1.339470 0.333041 -1.540271 -1.067000 0.322260 -1.678011 0.154398 0.236675 -1.389829 -1.107530 0.228974 -1.144027 -1.355740 0.276177 -1.637825 -1.071160 0.027901 -1.702488 -0.648680 0.365592 -1.789494 0.622492 0.258528 -1.720838 -0.689581 0.301624 -1.612080 -0.332923 0.249448 -1.616615 -1.032140 0.153243 -1.737006 -0.722288 0.206630 -1.805742 -0.352689 0.259134 -1.494410 -1.735230 0.491676 -1.953667 0.159616 0.241634 -1.370690 -1.029780
0.000000 0.176752 -1.435971 -0.935185 0.327998 -1.514604 -1.125940 0.283736 -1.535961 -1.049890 0.382081 -1.875861 0.462626 0.299429 -1.479271 -1.234930 0.275573 -1.779659 -0.814750 0.163289 -1.691775 -0.613330 0.176526 -1.890504 -0.553628 0.387999 -1.948104 0.512083 0.329909 -1.539163 -1.339470 0.343045 -1.558420 -1.067000 0.337576 -1.675627 0.154398 0.239481 -1.395447 -1.107530 0.230202 -1.149651 -1.355740 0.281363 -1.639977 -0.263191 0.032508 -1.704242 0.208731 0.373284 -1.783974 0.622492 0.261875 -1.723598 -0.689581 0.313986 -1.616355 -0.332923 0.253373 -1.623182 -1.032140 0.163500 -1.733803 0.441790 0.216278 -1.803635 0.577320 0.301421 -1.518934 -0.384856 0.503989 -1.951685 0.159616 0.244376 -1.375253 -1.029780
0.000000 0.186211 -1.448793 -0.935185 0.332457 -1.523958 -1.125940 0.292464 -1.551174 -1.049890 0.393960 -1.869936 0.462626 0.310168 -1.510033 -1.234930 0.280789 -1.781240 -0.255262 0.168155 -1.695199 -0.613330 0.208976 -1.887178 0.473963 0.397248 -1.942905 0.512083 0.331841 -1.547366 -1.339470 0.351874 -1.574436 -1.067000 0.351092 -1.673523 0.154398 0.241957 -1.400404 -1.107530 0.231287 -1.154615 -1.355740 0.295347 -1.643745 -0.263191 0.036602 -1.703375 0.208731 0.380072 -1.779103 0.622492 0.264828 -1.726033 -0.689581 0.324897 -1.620127 -0.332923 0.256836 -1.628977 -1.032140 0.175477 -1.728138 0.441790 0.225616 -1.797553 0.577320 0.356878 -1.541903 -0.656033 0.514856 -1.949936 0.159616 0.246795 -1.379279 -1.029780
0.000000 0.194558 -1.460108 -0.935185 0.336393 -1.532214 -1.125940 0.300167 -1.564598 -1.049890 0.404443 -1.864708 0.462626 0.319645 -1.537180 -1.234930 0.285726 -1.782529 -0.255262 0.172449 -1.698222 -0.613330 0.238136 -1.872220 0.473963 0.405410 -1.938317 0.512083 0.342625 -1.560628 -0.725467 0.359666 -1.588571 -1.067000 0.363019 -1.671667 0.154398 0.284732 -1.405981 -0.098363 0.232243 -1.158996 -1.355740 0.307687 -1.647070 -0.263191 0.040214 -1.702609 0.208731 0.393838 -1.777944 -0.183758 0.267435 -1.728183 -0.689581 0.335462 -1.621157 0.302664 0.259892 -1.634092 -1.032140 0.186046 -1.723139 0.441790 0.233857 -1.792186 0.577320 0.373019 -1.554328 -0.656033 0.524446 -1.948392 0.159616 0.258928 -1.384856 -0.431672
0.000000 0.201925 -1.470093 -0.935185 0.339866 -1.539499 -1.125940 0.320408 -1.570804 -0.125264 0.413694 -1.860094 0.462626 0.328009 -1.561138 -1.234930 0.290083 -1.783665 -0.255262 0.176238 -1.700889 -0.613330 0.249808 -1.872029 -0.269876 0.412613 -1.934268 0.512083 0.366665 -1.581946 -0.725467 0.366542 -1.601044 -1.067000 0.383384 -1.674651 -0.218948 0.335845 -1.411504 -1.357690 0.261659 -1.174278 -0.450366 0.318577 -1.650004 -0.263191 0.043402 -1.701934 0.208731 0.420776 -1.782951 -0.183758 0.271416 -1.728808 0.223149 0.346570 -1.617688 0.302664 0.305970 -1.663903 -0.568563 0.195374 -1.718728 0.441790 0.241129 -1.787449 0.577320 0.387263 -1.565293 -0.656033 0.532909 -1.947029 0.159616 0.269649 -1.389794 -0.431672
0.000000 0.208426 -1.478905 -0.935185 0.343787 -1.544778 -0.589271 0.344221 -1.573803 -0.125264 0.421858 -1.856023 0.462626 0.345346 -1.577413 -0.513008 0.293928 -1.784669 -0.255262 0.180165 -1.702936 0.240837 0.257593 -1.874183 -0.269876 0.418970 -1.930695 0.512083 0.387880 -1.600759 -0.725467 0.373308 -1.610968 -0.287675 0.406723 -1.679845 -0.218948 0.337273 -1.418104 -1.357690 0.298575 -1.192127 -0.450366 0.328188 -1.652594 -0.263191 0.046216 -1.701338 0.208731 0.444548 -1.787369 -0.183758 0.277505 -1.727426 0.223149 0.356372 -1.614628 0.302664 0.352172 -1.693423 -0.568563 0.203605 -1.714834 0.441790 0.262224 -1.789036 -0.143612 0.399834 -1.574969 -0.656033 0.547593 -1.939259 0.536700 0.279110 -1.394153 -0.431672
0.000000 0.214163 -1.486682 -0.935185 0.348391 -1.547856 -0.589271 0.365235 -1.576449 -0.125264 0.433918 -1.855399 -0.045233 0.366154 -1.589135 -0.513008 0.297321 -1.785554 -0.255262 0.194240 -1.699479 0.240837 0.264464 -1.876084 -0.269876 0.427234 -1.929297 -0.214648 0.403753 -1.612431 -0.065162 0.383614 -1.614017 -0.287675 0.427320 -1.684428 -0.218948 0.338534 -1.423929 -1.357690 0.331153 -1.207878 -0.450366 0.336670 -1.654879 -0.263191 0.048699 -1.700812 0.208731 0.465528 -1.791268 -0.183758 0.282877 -1.726207 0.223149 0.365023 -1.611926 0.302664 0.405890 -1.703125 0.062784 0.210870 -1.711399 0.441790 0.285919 -1.792463 -0.143612 0.423810 -1.580374 -0.194031 0.563156 -1.930000 0.536700 0.287459 -1.397999 -0.431672
0.000000 0.238673 -1.488460 0.004773 0.352455 -1.550572 -0.589271 0.383780 -1.578784 -0.125264 0.446297 -1.855959 -0.045233 0.384517 -1.599479 -0.513008 0.300315 -1.786336 -0.255262 0.206660 -1.696428 0.240837 0.270528 -1.877761 -0.269876 0.440963 -1.932290 -0.214648 0.412170 -1.612980 -0.065162 0.392709 -1.616708 -0.287675 0.445497 -1.688472 -0.218948 0.339646 -1.429069 -1.357690 0.353844 -1.220948 -0.882092 0.344155 -1.656896 -0.263191 0.050890 -1.700348 0.208731 0.484042 -1.794709 -0.183758 0.287619 -1.725131 0.223149 0.373792 -1.610061 -0.248737 0.462742 -1.699550 0.062784 0.217280 -1.708366 0.441790 0.308131 -1.794427 0.272759 0.446277 -1.584789 -0.194031 0.576890 -1.921829 0.536700 0.294827 -1.401393 -0.431672
0.000000 0.266699 -1.488326 0.004773 0.356041 -1.552970 -0.589271 0.400147 -1.580845 -0.125264 0.457222 -1.856454 -0.045233 0.412342 -1.609049 -0.319747 0.302958 -1.787025 -0.255262 0.217622 -1.693736 0.240837 0.275879 -1.879241 -0.269876 0.453079 -1.934932 -0.214648 0.419597 -1.613465 -0.065162 0.400735 -1.619083 -0.287675 0.461538 -1.692042 -0.218948 0.340628 -1.433606 -1.357690 0.362089 -1.230964 -0.882092 0.351839 -1.658080 -0.136277 0.052823 -1.699939 0.208731 0.510389 -1.787387 0.434515 0.291803 -1.724182 0.223149 0.397818 -1.616163 -0.248737 0.507285 -1.698160 -0.152453 0.225757 -1.706854 -0.236437 0.342544 -1.784800 0.272759 0.466104 -1.588685 -0.194031 0.608716 -1.896382 0.719562 0.309223 -1.410253 -0.597679
