   1.2000000e+00  -1.3253094e-01   9.6868188e-04  -2.7150400e+00  -1.2480823e-01   8.2434300e-02   2.9716800e+00  -1.6992671e-02   1.2748919e-02   7.0974300e-01   1.9241515e-03   6.5734641e-02  -2.7897200e+00   3.3972138e-02  -6.7812170e-02  -2.5593900e+00
   1.3000000e+00  -1.3824138e-01  -1.6264572e-03  -2.7150400e+00  -1.3615272e-01   8.4380639e-02   2.9716800e+00  -1.2187350e-02   1.6877083e-02   7.0974300e-01  -1.3357123e-02   6.0124089e-02  -2.7897200e+00   2.8037236e-02  -7.1719241e-02  -2.5593900e+00
   1.4000000e+00  -1.4328083e-01  -3.9166593e-03  -2.7150400e+00  -1.4103685e-01   8.3556569e-02  -2.9082400e+00  -7.9466698e-03   2.0520175e-02   7.0974300e-01  -2.6842801e-02   5.5172793e-02  -2.7897200e+00   2.2799703e-02  -7.5167220e-02  -2.5593900e+00
   1.5000000e+00  -1.4772812e-01  -5.9377556e-03  -2.7150400e+00  -1.4494226e-01   8.2628321e-02  -2.9082400e+00  -5.3024244e-03   3.2823420e-02   1.4201200e+00  -3.8743870e-02   5.0803291e-02  -2.7897200e+00  -4.1407673e-03  -8.1611151e-02  -2.9112100e+00
   1.6000000e+00  -1.5165285e-01  -7.7213669e-03  -2.7150400e+00  -1.4838877e-01   8.1809145e-02  -2.9082400e+00  -3.2725866e-03   4.6192827e-02   1.4201200e+00  -4.9246526e-02   4.6947218e-02  -2.7897200e+00  -2.9262795e-02  -8.7503448e-02  -2.9112100e+00
   1.7000000e+00  -1.5511640e-01  -9.2953983e-03  -2.7150400e+00  -1.5143031e-01   8.1086225e-02  -2.9082400e+00  -1.4812610e-03   5.7991287e-02   1.4201200e+00  -5.8515088e-02   4.3544246e-02  -2.7897200e+00  -6.2268313e-02  -8.4565309e-02   2.6966200e+00
   1.8000000e+00  -1.6494151e-01  -1.3125019e-02  -2.7708300e+00  -1.5411445e-01   8.0448251e-02  -2.9082400e+00   9.9578258e-05   6.8403392e-02   1.4201200e+00  -6.6694565e-02   4.0541134e-02  -2.7897200e+00  -9.7709835e-02  -5.8907257e-02   2.0525100e+00
   1.9000000e+00  -1.7392633e-01  -1.6617787e-02  -2.7708300e+00  -1.5648320e-01   7.9885240e-02  -2.9082400e+00   1.4946640e-03   7.7592042e-02   1.4201200e+00  -7.3912928e-02   3.7890896e-02  -2.7897200e+00  -1.0694579e-01  -4.1240635e-02   2.0525100e+00
   2.0000000e+00  -1.8185541e-01  -1.9700143e-02  -2.7708300e+00  -1.5857361e-01   7.9388385e-02  -2.9082400e+00   2.7258229e-03   8.5700997e-02   1.4201200e+00  -8.6657578e-02   3.3807563e-02  -2.8360500e+00  -1.1509648e-01  -2.5649895e-02   2.0525100e+00
   2.1000000e+00  -1.8885280e-01  -2.2420313e-02  -2.7708300e+00  -1.6041840e-01   7.8949912e-02  -2.9082400e+00   3.8123168e-03   9.2857125e-02   1.4201200e+00  -9.9233547e-02   2.9840854e-02  -2.8360500e+00  -1.2228945e-01  -1.1891115e-02   2.0525100e+00
   2.2000000e+00  -1.9502797e-01  -2.4820854e-02  -2.7708300e+00  -1.6204641e-01   7.8562961e-02  -2.9082400e+00   4.7711442e-03   9.9172386e-02   1.4201200e+00  -1.0536711e-01   2.8366145e-02  -2.9634100e+00  -1.2863722e-01   2.5096503e-04   2.0525100e+00
   2.3000000e+00  -2.0034140e-01  -2.6849740e-02  -2.8483500e+00  -1.6410044e-01   7.8056946e-02  -2.8838300e+00   5.6173065e-03   1.0474558e-01   1.4201200e+00  -1.0934739e-01   2.7649327e-02  -2.9634100e+00  -1.3635412e-01   5.6398773e-03   2.5863000e+00
   2.4000000e+00  -2.0397436e-01  -2.7946704e-02  -2.8483500e+00  -1.7612865e-01   7.4885980e-02  -2.8838300e+00   6.3640421e-03   1.0966391e-01   1.4201200e+00  -1.1285997e-01   2.7016737e-02  -2.9634100e+00  -1.4333334e-01   9.9698588e-03   2.5863000e+00
   2.5000000e+00  -2.0718043e-01  -2.8914770e-02  -2.8483500e+00  -1.8674351e-01   7.2087613e-02  -2.8838300e+00  -2.0377564e-03   1.2112620e-01   2.2926200e+00  -1.1595981e-01   2.6458478e-02  -2.9634100e+00  -1.5189319e-01   1.2861725e-02   3.0148800e+00
   2.6000000e+00  -2.1000978e-01  -2.9769086e-02  -2.8483500e+00  -1.9611110e-01   6.9618063e-02  -2.8838300e+00  -1.4291145e-02   1.3504576e-01   2.2926200e+00  -1.1869541e-01   2.5965817e-02  -2.9634100e+00  -1.6253882e-01   1.4217928e-02   3.0148800e+00
   2.7000000e+00  -2.1250668e-01  -3.0523017e-02  -2.8483500e+00  -2.0289644e-01   6.7357542e-02  -2.7939900e+00  -2.5104723e-02   1.4732974e-01   2.2926200e+00  -1.2110957e-01   2.5531045e-02  -2.9634100e+00  -1.7193356e-01   1.5414773e-02   3.0148800e+00
   2.8000000e+00  -2.1370756e-01  -3.0719700e-02  -3.0574700e+00  -2.0846556e-01   6.5339772e-02  -2.7939900e+00  -3.5309056e-02   1.5749433e-01   3.0093700e+00  -1.2963312e-01   2.6602810e-02   2.9534800e+00  -1.8022439e-01   1.6470985e-02   3.0148800e+00
   2.9000000e+00  -2.1454772e-01  -3.0790544e-02  -3.0574700e+00  -2.1338029e-01   6.3559096e-02  -2.7939900e+00  -5.1043277e-02   1.5958696e-01   3.0093700e+00  -1.4978282e-01   2.9664617e-02  -3.0908600e+00  -1.8754103e-01   1.7403089e-02   3.0148800e+00
   3.0000000e+00  -2.1528915e-01  -3.0853063e-02  -3.0574700e+00  -1.9369538e-01   5.3809178e-02  -3.9944200e-01  -6.4928677e-02   1.6143370e-01   3.0093700e+00  -1.6587836e-01   2.8847347e-02  -3.0908600e+00  -1.9399793e-01   1.8225667e-02   3.0148800e+00
   3.1000000e+00  -2.1609769e-01  -3.0859285e-02   3.0406000e+00  -1.6076045e-01   3.9906172e-02  -3.9944200e-01  -7.7182501e-02   1.6306344e-01   3.0093700e+00  -1.8008262e-01   2.8126108e-02  -3.0908600e+00  -1.9969613e-01   1.8951591e-02   3.0148800e+00
   3.2000000e+00  -2.1717000e-01  -3.0750619e-02   3.0406000e+00  -1.3169548e-01   2.7636812e-02  -3.9944200e-01  -8.7996462e-02   1.6450168e-01   3.0093700e+00  -1.9261784e-01   2.7489617e-02  -3.0908600e+00  -2.0303990e-01   1.9507069e-02   2.9537900e+00
   3.3000000e+00  -2.1811632e-01  -3.0654722e-02   3.0406000e+00  -1.1159031e-01   1.6687862e-02  -7.7455200e-01  -9.7539749e-02   1.6577093e-01   3.0093700e+00  -2.0187799e-01   2.7037987e-02  -3.1366700e+00  -2.0548582e-01   1.9971897e-02   2.9537900e+00
   3.4000000e+00  -1.8824896e-01  -3.7097983e-02  -2.1093200e-01  -1.0154508e-01   6.8582070e-03  -7.7455200e-01  -1.0596167e-01   1.6689103e-01   3.0093700e+00  -2.0368398e-01   2.7029096e-02  -3.1366700e+00  -2.0764434e-01   2.0382106e-02   2.9537900e+00
   3.5000000e+00  -1.3335993e-01  -4.8850655e-02  -2.1093200e-01  -9.2680192e-02  -1.8164332e-03  -7.7455200e-01  -1.1294677e-01   1.6741466e-01  -2.3733300e+00  -2.0527775e-01   2.7021251e-02  -3.1366700e+00  -2.0954923e-01   2.0744115e-02   2.9537900e+00
   3.6000000e+00  -9.3797733e-02  -5.6497710e-02   3.5609600e-01  -8.4856959e-02  -9.4717764e-03  -7.7455200e-01  -1.1591095e-01   1.6455036e-01  -2.3733300e+00  -2.0668425e-01   2.7014327e-02  -3.1366700e+00  -2.1158055e-01   2.0654477e-02  -3.0832000e+00
   3.7000000e+00  -8.7952882e-02  -5.4323705e-02   3.5609600e-01  -7.7952981e-02  -1.6227593e-02  -7.7455200e-01  -1.1852684e-01   1.6202262e-01  -2.3733300e+00  -2.0792548e-01   2.7008217e-02  -3.1366700e+00  -2.1339716e-01   2.0548280e-02  -3.0832000e+00
   3.8000000e+00  -8.2794819e-02  -5.2405151e-02   3.5609600e-01  -7.1860241e-02  -2.2189580e-02  -7.7455200e-01  -1.1900774e-01   1.5665061e-01  -1.6407400e+00  -2.0902087e-01   2.7002824e-02  -3.1366700e+00  -2.1500031e-01   2.0454561e-02  -3.0832000e+00
   3.9000000e+00  -7.8242844e-02  -5.0712034e-02   3.5609600e-01  -6.5858681e-02  -3.3567595e-02  -1.0935100e+00  -1.1934981e-01   1.5176796e-01  -1.6407400e+00  -2.0998754e-01   2.6998066e-02  -3.1366700e+00  -2.1641508e-01   2.0371855e-02  -3.0832000e+00
   4.0000000e+00  -7.4225741e-02  -4.9217864e-02   3.5609600e-01  -6.0536656e-02  -4.3858334e-02  -1.0935100e+00  -1.2307178e-01   1.4076755e-01  -1.9698100e+00  -2.1084063e-01   2.6993866e-02  -3.1366700e+00  -2.1766361e-01   2.0298867e-02  -3.0832000e+00
   4.1000000e+00  -7.0680659e-02  -4.7899263e-02   3.5609600e-01  -5.5839985e-02  -5.2939879e-02  -1.0935100e+00  -1.3097152e-01   1.2203141e-01  -1.9698100e+00  -2.1159347e-01   2.6990160e-02  -3.1366700e+00  -2.1885074e-01   2.0068013e-02  -2.5938100e+00
   4.2000000e+00  -6.7552136e-02  -4.6735601e-02   3.5609600e-01  -5.1695187e-02  -6.0954315e-02  -1.0935100e+00  -1.3794301e-01   1.0549683e-01  -1.9698100e+00  -2.1225786e-01   2.6986890e-02  -3.1366700e+00  -2.2021921e-01   1.9233165e-02  -2.5938100e+00
   4.3000000e+00  -5.5363358e-02  -3.0134904e-02   9.3747900e-01  -4.8037416e-02  -6.8027029e-02  -1.0935100e+00  -1.4409534e-01   9.0905111e-02  -1.9698100e+00  -2.1284417e-01   2.6984004e-02  -3.1366700e+00  -2.2142688e-01   1.8496414e-02  -2.5938100e+00
   4.4000000e+00  -4.4605072e-02  -1.5481989e-02   9.3747900e-01  -4.4809444e-02  -7.4268678e-02  -1.0935100e+00  -1.4285184e-01   8.1056175e-02  -1.4448500e+00  -2.1336160e-01   2.6981456e-02  -3.1366700e+00  -2.2249265e-01   1.7846234e-02  -2.5938100e+00
   4.5000000e+00  -3.5110917e-02  -2.5508365e-03   9.3747900e-01  -4.1960769e-02  -7.9776914e-02  -1.0935100e+00  -1.4175163e-01   7.2366920e-02  -1.4448500e+00  -2.1607402e-01   2.5414085e-02  -2.5912100e+00  -2.2343318e-01   1.7272452e-02  -2.5938100e+00
   4.6000000e+00  -2.6732355e-02   8.8608654e-03   9.3747900e-01  -3.9446822e-02  -8.4637914e-02  -1.0935100e+00  -1.4078071e-01   6.4698680e-02  -1.4448500e+00  -2.1952903e-01   2.3293984e-02  -2.5912100e+00  -2.2474886e-01   1.1420044e-02  -1.7033400e+00
   4.7000000e+00  -1.9338301e-02   1.8931657e-02   9.3747900e-01  -3.7228272e-02  -8.8927733e-02  -1.0935100e+00  -1.3549869e-01   5.4665559e-02  -7.2598400e-01  -2.2178903e-01   1.6831194e-02  -1.6934700e+00  -2.2692192e-01  -4.8788744e-03  -1.7033400e+00
   4.8000000e+00  -1.2813070e-02   2.7819099e-02   9.3747900e-01  -3.5270408e-02  -9.2713484e-02  -1.0935100e+00  -9.9297787e-02   2.2529616e-02  -7.2598400e-01  -2.2303199e-01   6.7497700e-03  -1.6934700e+00  -2.2883963e-01  -1.9262620e-02  -1.7033400e+00
   4.9000000e+00  -7.6172011e-03   3.5413701e-02   1.4241800e+00  -3.3542599e-02  -9.6054398e-02  -1.0935100e+00  -6.5668176e-02  -2.9724939e-03  -1.7459700e-01  -2.2412891e-01  -2.1470552e-03  -1.6934700e+00  -2.3053201e-01  -3.1956230e-02  -1.7033400e+00
   5.0000000e+00  -6.8786514e-03   4.0414850e-02   1.4241800e+00  -3.0223164e-02  -9.9171419e-02  -5.7285200e-01  -2.6771817e-02  -9.8335414e-03  -1.7459700e-01  -2.2509693e-01  -9.9984759e-03  -1.6934700e+00  -2.3202553e-01  -4.3158303e-02  -1.7033400e+00
   5.1000000e+00  -6.2268835e-03   4.4828348e-02   1.4241800e+00  -2.5729486e-02  -1.0206984e-01  -5.7285200e-01   7.5541001e-03  -1.5888394e-02  -1.7459700e-01  -2.2595121e-01  -1.6927330e-02  -1.6934700e+00  -2.3168364e-01  -4.9322034e-02  -8.2287900e-01
   5.2000000e+00  -5.6517005e-03   4.8723246e-02   1.4241800e+00  -2.1763828e-02  -1.0462769e-01  -5.7285200e-01   3.7846615e-02  -2.1231784e-02  -1.7459700e-01  -2.2670511e-01  -2.3042023e-02  -1.6934700e+00  -2.2984150e-01  -5.1307710e-02  -8.2287900e-01
   5.3000000e+00  -7.2433661e-03   5.5120700e-02   2.0155800e+00  -1.8264148e-02  -1.0688498e-01  -5.7285200e-01   6.4579666e-02  -2.5947308e-02  -1.7459700e-01  -2.2737042e-01  -2.8438220e-02  -1.6934700e+00  -2.2821582e-01  -5.3060062e-02  -8.2287900e-01
   5.4000000e+00  -1.2570611e-02   6.6297419e-02   2.0155800e+00   4.2209669e-03  -1.0396205e-01   1.5493000e-01   8.7824509e-02  -2.2557104e-02   3.2877500e-01  -2.2795755e-01  -3.3200348e-02  -1.6934700e+00  -2.2678116e-01  -5.4606508e-02  -8.2287900e-01
   5.5000000e+00  -1.7271889e-02   7.6160839e-02   2.0155800e+00   2.9409837e-02  -1.0002802e-01   1.5493000e-01   1.0815708e-01  -1.5620510e-02   3.2877500e-01  -2.2847570e-01  -3.7402910e-02  -1.6934700e+00  -2.2498083e-01  -5.5950758e-02  -7.9803400e-02
   5.6000000e+00  -2.1420751e-02   8.4865277e-02   2.0155800e+00   4.6537132e-02  -9.2933951e-02   1.0442500e+00   1.2610051e-01  -9.4989880e-03   3.2877500e-01  -2.1598826e-01  -5.4394133e-02  -8.6348300e-01  -2.1444423e-01  -5.6793403e-02  -7.9803400e-02
   5.7000000e+00  -2.5082110e-02   9.2546916e-02   2.0155800e+00   5.3529455e-02  -8.0904916e-02   1.0442500e+00   1.4547334e-01   6.5016227e-03   1.0446200e+00  -1.9033566e-01  -8.4401816e-02  -8.6348300e-01  -2.0514572e-01  -5.7537036e-02  -7.9803400e-02
   5.8000000e+00  -2.8313247e-02   9.9325939e-02   2.0155800e+00   5.9700157e-02  -7.0289330e-02   1.0442500e+00   1.7458341e-01   5.6622955e-02   1.0446200e+00  -1.6769731e-01  -1.1088350e-01  -8.6348300e-01  -1.9416964e-01  -5.2028412e-02   5.7012300e-01
   5.9000000e+00  -4.2202257e-02   1.1019461e-01   2.5634900e+00   6.5145783e-02  -6.0921109e-02   1.0442500e+00   1.8188395e-01   8.0672618e-02   1.7140100e+00  -1.4771905e-01  -1.3425351e-01  -8.6348300e-01  -1.8363162e-01  -4.5272047e-02   5.7012300e-01
   6.0000000e+00  -6.2059966e-02   1.2315097e-01   2.5634900e+00   6.9951531e-02  -5.2653682e-02   1.0442500e+00   1.8012197e-01   9.2891560e-02   1.7140100e+00  -1.3042576e-01  -1.5200249e-01  -3.3646000e-02  -1.7433185e-01  -3.9309576e-02   5.7012300e-01
   6.1000000e+00  -7.9584332e-02   1.3458492e-01   2.5634900e+00   7.4192589e-02  -4.5357704e-02   1.0442500e+00   1.7856703e-01   1.0367474e-01   1.7140100e+00  -1.1695322e-01  -1.5245595e-01  -3.3646000e-02  -1.6612484e-01  -3.4047713e-02   5.7012300e-01
   6.2000000e+00  -9.5412145e-02   1.3578351e-01  -3.1297700e+00   7.7935309e-02  -3.8919025e-02   1.0442500e+00   1.7719480e-01   1.1319086e-01   1.7140100e+00  -1.0506374e-01  -1.5285614e-01  -3.3646000e-02  -1.5888218e-01  -2.9404136e-02   5.7012300e-01
   6.3000000e+00  -1.0943113e-01   1.3561776e-01  -3.1297700e+00   8.1238248e-02  -3.3236912e-02   1.0442500e+00   1.7598380e-01   1.2158881e-01   1.7140100e+00  -9.4571312e-02  -1.5320930e-01  -3.3646000e-02  -1.5249055e-01  -2.5306193e-02   5.7012300e-01
   6.4000000e+00  -1.2180285e-01   1.3547149e-01  -3.1297700e+00   8.4153082e-02  -2.8222464e-02   1.0442500e+00   1.7491511e-01   1.2899997e-01   1.7140100e+00  -8.5311778e-02  -1.5352096e-01  -3.3646000e-02  -1.4684233e-01  -1.8265837e-02   1.1257900e+00
   6.5000000e+00  -1.3272084e-01   1.3534240e-01  -3.1297700e+00   8.6268413e-02  -2.2661753e-02   1.8157400e+00   1.6934728e-01   1.3746467e-01   2.4461900e+00  -7.6704407e-02  -1.4752747e-01   6.4753900e-01  -1.4184702e-01  -7.7915429e-03   1.1257900e+00
   6.6000000e+00  -1.4235594e-01   1.3522849e-01  -3.1297700e+00   7.9962510e-02   2.5656098e-03   1.8157400e+00   1.5638203e-01   1.4828364e-01   2.4461900e+00  -6.9075540e-02  -1.4175754e-01   6.4753900e-01  -1.3743868e-01   1.4519895e-03   1.1257900e+00
   6.7000000e+00  -1.5085889e-01   1.3512795e-01  -3.1297700e+00   7.4397571e-02   2.4828679e-02   1.8157400e+00   1.4494024e-01   1.5783136e-01   2.4461900e+00  -6.2343089e-02  -1.3666560e-01   6.4753900e-01  -1.3354833e-01   9.6093782e-03   1.1257900e+00
   6.8000000e+00  -1.5836271e-01   1.3503924e-01  -3.1297700e+00   6.9486529e-02   4.4475769e-02   1.8157400e+00   1.3484289e-01   1.6625719e-01   2.4461900e+00  -5.6401721e-02  -1.3217197e-01   6.4753900e-01  -1.3011511e-01   1.6808248e-02   1.1257900e+00
   6.9000000e+00  -1.6692348e-01   1.3223906e-01  -2.3922500e+00   6.5152549e-02   6.1814265e-02   1.8157400e+00   1.2593202e-01   1.7369295e-01   2.4461900e+00  -5.4497563e-02  -1.2812585e-01   1.3026500e+00  -1.2852634e-01   2.6894117e-02   1.7202800e+00
   7.0000000e+00  -1.8411814e-01   1.1624168e-01  -2.3922500e+00   4.6803505e-02   8.0589185e-02   2.5087100e+00   1.1806820e-01   1.8025500e-01   2.4461900e+00  -5.3511962e-02  -1.2453877e-01   1.3026500e+00  -1.3161862e-01   4.7426243e-02   1.7202800e+00
   7.1000000e+00  -1.9929237e-01   1.0212404e-01  -2.3922500e+00   2.1122010e-02   9.9427566e-02   2.5087100e+00   1.1112840e-01   1.8604598e-01   2.4461900e+00  -5.2642173e-02  -1.2137318e-01   1.3026500e+00  -1.3434756e-01   6.5545781e-02   1.7202800e+00
   7.2000000e+00  -2.0173404e-01   9.7582999e-02  -1.8346300e+00  -2.4405897e-02   1.1483996e-01   3.0832500e+00   1.0500405e-01   1.9115650e-01   2.4461900e+00  -5.1874587e-02  -1.1857955e-01   1.3026500e+00  -1.3675583e-01   8.1536217e-02   1.7202800e+00
   7.3000000e+00  -2.0255647e-01   9.4538425e-02  -1.8346300e+00  -1.2310708e-01   1.1630723e-01  -2.5786100e+00   9.9599328e-02   1.9566652e-01   2.4461900e+00  -5.1197194e-02  -1.1611418e-01   1.3026500e+00  -1.3888112e-01   9.5647727e-02   1.7202800e+00
   7.4000000e+00  -2.0328226e-01   9.1851598e-02  -1.8346300e+00  -1.3906009e-01   1.0623908e-01  -2.5786100e+00   9.4829679e-02   1.9964660e-01   2.4461900e+00  -5.0599397e-02  -1.1393851e-01   1.3026500e+00  -1.4075669e-01   1.0810109e-01   1.7202800e+00
   7.5000000e+00  -2.0392278e-01   8.9480482e-02  -1.8346300e+00  -1.5313858e-01   9.7353975e-02  -2.5786100e+00   9.0620479e-02   2.0315901e-01   2.4461900e+00  -5.0071844e-02  -1.1201848e-01   1.3026500e+00  -1.4440448e-01   1.1797115e-01   2.0747500e+00
   7.6000000e+00  -2.0448802e-01   8.7387979e-02  -1.8346300e+00  -1.6556280e-01   8.9512896e-02  -2.5786100e+00   8.6905873e-02   2.0625870e-01   2.4461900e+00  -4.9606279e-02  -1.1032406e-01   1.3026500e+00  -1.4883307e-01   1.2600198e-01   2.0747500e+00
   7.7000000e+00  -2.0498686e-01   8.5541352e-02  -1.8346300e+00  -1.7652714e-01   8.2593168e-02  -2.5786100e+00   8.3627745e-02   2.0899416e-01   2.4461900e+00  -5.2756781e-02  -9.8915934e-02   1.8663200e+00  -1.5274128e-01   1.3308917e-01   2.0747500e+00
   7.8000000e+00  -2.0197789e-01   7.6720173e-02  -1.2044900e+00  -1.8620313e-01   7.6486529e-02  -2.5786100e+00   7.6148027e-02   2.1116389e-01   3.0485100e+00  -5.7403044e-02  -8.3654179e-02   1.8663200e+00  -1.5575163e-01   1.3830385e-01   2.3752200e+00
   7.9000000e+00  -1.9767098e-01   6.5493134e-02  -1.2044900e+00  -1.9474216e-01   7.1097439e-02  -2.5786100e+00   6.0684488e-02   2.1260744e-01   3.0485100e+00  -6.1503357e-02  -7.0185727e-02   1.8663200e+00  -1.5696023e-01   1.3946731e-01   2.3752200e+00
   8.0000000e+00  -1.9387014e-01   5.5585307e-02  -1.2044900e+00  -2.0227783e-01   6.6341584e-02  -2.5786100e+00   4.7037963e-02   2.1388138e-01   3.0485100e+00  -6.5121871e-02  -5.8299860e-02   1.8663200e+00  -1.5802681e-01   1.4049406e-01   2.3752200e+00
   8.1000000e+00  -1.9051591e-01   4.6841681e-02  -1.2044900e+00  -2.0892804e-01   6.2144557e-02  -2.5786100e+00   2.9106413e-02   2.0864445e-01  -2.7399700e+00  -7.2450321e-02  -4.5564272e-02   2.4056400e+00  -1.5896806e-01   1.4140017e-01   2.3752200e+00
   8.2000000e+00  -1.8755581e-01   3.9125458e-02  -1.2044900e+00  -2.1479683e-01   5.8440693e-02  -2.5786100e+00   1.0082173e-02   2.0056472e-01  -2.7399700e+00  -9.3759610e-02  -2.6264554e-02   2.4056400e+00  -1.5979872e-01   1.4219980e-01   2.3752200e+00
   8.3000000e+00  -1.8494354e-01   3.2315915e-02  -1.2044900e+00  -2.1995617e-01   5.1401266e-02  -2.1195400e+00  -7.2262720e-03   1.8964378e-01  -2.3769200e+00  -1.1256499e-01  -9.2326128e-03   2.4056400e+00  -1.6053177e-01   1.4290548e-01   2.3752200e+00
   8.4000000e+00  -1.6970971e-01   1.8208918e-02  -7.4107000e-01  -2.2450319e-01   4.3963937e-02  -2.1195400e+00  -2.3292218e-02   1.7423035e-01  -2.3769200e+00  -1.2916068e-01   5.7980227e-03   2.4056400e+00  -1.6117868e-01   1.4352823e-01   2.3752200e+00
   8.5000000e+00  -1.5575401e-01   5.4386969e-03  -7.4107000e-01  -2.2851592e-01   3.7400517e-02  -2.1195400e+00  -3.7470365e-02   1.6062805e-01  -2.3769200e+00  -1.4380633e-01   1.9062512e-02   2.4056400e+00  -1.6174958e-01   1.4407781e-01   2.3752200e+00
   8.6000000e+00  -1.4343814e-01  -5.8309833e-03  -7.4107000e-01  -2.2980486e-01   2.9448610e-02  -1.4192300e+00  -4.9982536e-02   1.4862406e-01  -2.3769200e+00  -1.5673107e-01   3.0768383e-02   2.4056400e+00  -1.6303988e-01   1.4445486e-01   3.1012500e+00
   8.7000000e+00  -1.3256942e-01  -1.5776441e-02  -7.4107000e-01  -2.2835397e-01   1.9949347e-02  -1.4192300e+00  -1.2971938e-01   1.0587661e-01  -1.9626400e+00  -1.6809652e-01   4.1017938e-02   2.8190700e+00  -1.6579558e-01   1.4456609e-01   3.1012500e+00
   8.8000000e+00  -1.2090924e-01  -2.0901960e-02  -3.4287500e-01  -2.2707355e-01   1.1566277e-02  -1.4192300e+00  -1.3751166e-01   8.7018793e-02  -1.9626400e+00  -1.7466526e-01   4.3213156e-02   2.8190700e+00  -1.6822747e-01   1.4466425e-01   3.1012500e+00
   8.9000000e+00  -1.1021892e-01  -2.4718136e-02  -3.4287500e-01  -2.2594360e-01   4.1682433e-03  -1.4192300e+00  -1.4438831e-01   7.0376827e-02  -1.9626400e+00  -1.8046216e-01   4.5150429e-02   2.8190700e+00  -1.7037361e-01   1.4475088e-01   3.1012500e+00
   9.0000000e+00  -1.0078474e-01  -2.8085901e-02  -3.4287500e-01  -2.2494641e-01  -2.3604984e-03  -1.4192300e+00  -1.5045694e-01   5.5690343e-02  -1.9626400e+00  -1.8557790e-01   4.6860066e-02   2.8190700e+00  -1.7227005e-01   1.4482307e-01  -2.2315300e+00
